group,word,categories,count
White Woman,reflected,"['cogproc', 'insight']",8
White Woman,structured,[],7
White Woman,elliptical,[],1
White Woman,beginning,"['relativ', 'time']",78
White Woman,middle,"['adj', 'compare', 'relativ', 'space']",27
White Woman,sort,"['cogproc', 'tentat']",131
White Woman,framework,[],1
White Woman,interviewing,"['social', 'work']",3
White Woman,you've,"['function', 'pronoun', 'ppron', 'you', 'auxverb', 'verb', 'social', 'focuspast']",100
White Woman,pieces,['quant'],16
White Woman,near,"['function', 'prep', 'relativ', 'space']",11
White Woman,nerd,"['affect', 'negemo']",1
White Woman,standards,[],3
White Woman,looks,"['verb', 'percept', 'see', 'focuspresent']",76
White Woman,contemporary,[],1
White Woman,major,[],23
White Woman,jump,"['verb', 'focuspresent', 'relativ', 'motion']",24
White Woman,moves,"['verb', 'focuspresent', 'relativ', 'motion']",12
White Woman,fluidly,[],1
White Woman,compared,"['adj', 'compare']",11
White Woman,stagnant,[],2
White Woman,David,[],14
White Woman,Fincher,[],1
White Woman,borrowed,['money'],2
White Woman,wells,[],6
White Woman,feature,[],10
White Woman,loves,"['affect', 'posemo', 'social', 'bio', 'drives', 'affiliation', 'focuspresent']",21
White Woman,touches,"['percept', 'feel']",14
White Woman,CGI,[],10
White Woman,likes,"['verb', 'affect', 'posemo', 'focuspresent']",19
White Woman,subtle,['adj'],18
White Woman,confuse,"['affect', 'negemo', 'anx', 'cogproc', 'tentat']",2
White Woman,audience,[],52
White Woman,enhanced,[],4
White Woman,digital,['adj'],5
White Woman,techniques,[],5
White Woman,becoming,"['function', 'auxverb', 'verb', 'cogproc', 'insight']",18
White Woman,bigger,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",23
White Woman,effects,"['cogproc', 'insight', 'cause']",22
White Woman,used,"['verb', 'cogproc', 'cause', 'focuspast']",68
White Woman,subtly,[],6
White Woman,image,"['percept', 'see']",14
White Woman,fluidity,[],4
White Woman,focus,[],33
White Woman,showman,[],1
White Woman,magician,[],1
White Woman,performer,['work'],2
White Woman,visual,[],19
White Woman,style,[],55
White Woman,sake,[],5
White Woman,utilized,[],5
White Woman,allows,"['cogproc', 'cause', 'drives', 'power']",9
White Woman,dimension,"['relativ', 'space']",12
White Woman,literal,[],10
White Woman,figurative,"['cogproc', 'insight']",1
White Woman,background,[],27
White Woman,foreground,[],2
White Woman,shot,[],83
White Woman,center,"['relativ', 'space']",8
White Woman,metaphor,[],11
White Woman,beneath,"['function', 'prep', 'relativ', 'space']",3
White Woman,surface,"['relativ', 'space']",9
White Woman,detractors,[],1
White Woman,criticism,"['affect', 'negemo', 'anger']",7
White Woman,bravura,[],1
White Woman,matched,[],3
White Woman,emotional,"['adj', 'affect', 'negemo']",80
White Woman,potency,[],1
White Woman,Wells,[],1
White Woman,largely,"['relativ', 'space']",7
White Woman,forgotten,"['verb', 'focuspast']",9
White Woman,mainstream,[],16
White Woman,became,"['verb', 'cogproc', 'insight', 'focuspast']",19
White Woman,mature,"['adj', 'bio']",2
White Woman,storyteller,[],3
White Woman,Magnificent,[],1
White Woman,Ambersons,[],1
White Woman,heartbreaking,"['affect', 'negemo', 'sad']",9
White Woman,piece,['quant'],30
White Woman,evolved,[],5
White Woman,meets,"['verb', 'social', 'drives', 'affiliation', 'focuspresent']",14
White Woman,Susan,[],2
White Woman,wife,"['social', 'family', 'female', 'drives', 'affiliation']",24
White Woman,starts,"['verb', 'focuspresent', 'relativ', 'time']",51
White Woman,hone,[],1
White Woman,gravitas,[],2
White Woman,naivete,[],1
White Woman,innocence,"['affect', 'posemo']",11
White Woman,care,"['verb', 'affect', 'posemo', 'focuspresent']",57
White Woman,meet,"['verb', 'social', 'drives', 'affiliation', 'focuspresent']",25
White Woman,relates,"['social', 'cogproc', 'insight']",1
White Woman,tender,"['adj', 'affect', 'posemo', 'bio', 'health']",5
White Woman,once,"['number', 'relativ', 'time']",76
White Woman,bittersweet,"['affect', 'percept']",1
White Woman,sour,"['adj', 'percept']",2
White Woman,covering,[],4
White Woman,extravagance,[],2
White Woman,publicity,[],4
White Woman,wealth,"['affect', 'posemo', 'drives', 'power', 'money']",5
White Woman,distract,"['affect', 'cogproc', 'insight']",3
White Woman,grasp,"['cogproc', 'insight', 'percept', 'feel']",6
White Woman,turned,"['verb', 'focuspast', 'relativ', 'motion']",20
White Woman,outward,"['relativ', 'space']",1
White Woman,turn,"['verb', 'focuspresent', 'relativ', 'motion']",36
White Woman,puppet,[],1
White Woman,opera,"['percept', 'hear', 'leisure']",3
White Woman,singer,[],7
White Woman,meant,"['verb', 'cogproc', 'insight', 'focuspast']",23
White Woman,selfish,"['affect', 'negemo']",4
White Woman,possession,[],1
White Woman,essentially,"['function', 'adverb']",20
White Woman,reflects,"['cogproc', 'insight']",6
White Woman,marriages,"['social', 'family', 'drives', 'affiliation']",1
White Woman,unmasks,[],1
White Woman,dominant,"['affect', 'negemo', 'anger', 'drives', 'achiev', 'power']",2
White Woman,depends,"['verb', 'cogproc', 'cause', 'tentat', 'focuspresent']",5
White Woman,mentioning,['social'],3
White Woman,rosebud,[],5
White Woman,nostalgia,[],4
White Woman,chav,[],1
White Woman,childhood,"['relativ', 'time']",12
White Woman,MacGuffin,[],1
White Woman,supposed,"['verb', 'cogproc', 'tentat', 'focuspast']",37
White Woman,represent,[],9
White Woman,simplistic,[],4
White Woman,powerful,"['drives', 'achiev', 'power']",49
White Woman,found,"['verb', 'cogproc', 'insight', 'focuspast']",66
White Woman,amusing,"['affect', 'posemo', 'leisure']",4
White Woman,joke,"['affect', 'posemo', 'leisure']",7
White Woman,tawdry,[],1
White Woman,Freudian,[],1
White Woman,gag,[],2
White Woman,proud,"['affect', 'posemo', 'drives', 'achiev']",12
White Woman,puzzle,"['cogproc', 'tentat']",3
White Woman,effective,"['cogproc', 'insight', 'cause']",24
White Woman,represents,[],9
White Woman,tapestry,[],3
White Woman,order,"['drives', 'power', 'relativ']",9
White Woman,clear,"['adj', 'cogproc', 'certain', 'percept', 'see']",24
White Woman,easy,"['adj', 'affect', 'posemo']",29
White Woman,sum,[],3
White Woman,memory,"['cogproc', 'insight']",26
White Woman,man's,"['social', 'male']",6
White Woman,admire,"['affect', 'posemo']",9
White Woman,push,"['verb', 'relativ', 'motion']",11
White Woman,envelope,[],1
White Woman,harder,"['adj', 'compare', 'percept', 'feel']",10
White Woman,trial,[],3
White Woman,masterpiece,[],5
White Woman,recommend,['social'],73
White Woman,unless,"['function', 'prep', 'conj', 'cogproc', 'differ']",15
White Woman,f-for,[],1
White Woman,fake,"['adj', 'affect', 'negemo']",5
White Woman,reasons,"['cogproc', 'insight', 'cause']",20
White Woman,Cain,[],1
White Woman,enjoyed,"['affect', 'posemo']",97
White Woman,pushed,"['verb', 'relativ', 'motion']",5
White Woman,boundaries,[],2
White Woman,latch,[],2
White Woman,accessibility,"['drives', 'reward']",4
White Woman,wings,[],3
White Woman,desire,"['affect', 'posemo', 'cogproc', 'discrep', 'drives', 'reward']",5
White Woman,Passion,[],3
White Woman,Joan,[],8
White Woman,Arc,[],1
White Woman,against,"['function', 'prep', 'cogproc', 'differ']",38
White Woman,benchmark,[],1
White Woman,inspired,"['affect', 'posemo', 'cogproc', 'insight']",11
White Woman,further,"['adj', 'compare', 'relativ', 'space']",16
White Woman,studied,"['verb', 'focuspast', 'work']",4
White Woman,greatly,[],2
White Woman,admired,"['affect', 'posemo']",3
White Woman,you'd,"['function', 'pronoun', 'ppron', 'you', 'auxverb', 'verb', 'social']",23
White Woman,follow,"['verb', 'focuspresent', 'relativ', 'motion']",37
White Woman,twitter,"['social', 'drives', 'affiliation', 'leisure', 'informal', 'netspeak']",8
White Woman,link,"['cogproc', 'insight', 'relativ', 'space']",24
White Woman,facebook,"['social', 'drives', 'affiliation', 'leisure']",4
White Woman,page,[],9
White Woman,catch,"['relativ', 'motion']",34
White Woman,hey,"['social', 'informal']",64
White Woman,parasite,[],22
White Woman,co-written,[],1
White Woman,bong,['leisure'],18
White Woman,joon-ho,[],4
White Woman,director,"['drives', 'power', 'work']",88
White Woman,gained,"['drives', 'achiev', 'reward']",1
White Woman,international,"['relativ', 'space']",3
White Woman,acclaim,[],3
White Woman,within,"['function', 'prep', 'relativ', 'space']",35
White Woman,10,[],26
White Woman,nod,[],2
White Woman,US,[],5
White Woman,Paris,[],3
White Woman,exposure,[],1
White Woman,experience,['percept'],79
White Woman,jarring,[],9
White Woman,traditional,"['drives', 'affiliation']",5
White Woman,jolting,[],1
White Woman,forth,[],9
White Woman,emotions,['affect'],56
White Woman,seamless,[],1
White Woman,transitions,[],2
White Woman,sliding,"['verb', 'relativ', 'motion']",1
White Woman,curving,[],1
White Woman,rather,"['function', 'adverb', 'cogproc', 'discrep', 'differ']",39
White Woman,angular,[],1
White Woman,corners,"['relativ', 'space']",1
White Woman,meticulous,[],3
White Woman,controlled,"['cogproc', 'cause', 'drives', 'power']",6
White Woman,tonally,[],1
White Woman,refreshing,[],13
White Woman,common,"['adj', 'relativ']",13
White Woman,pulling,"['verb', 'relativ', 'motion']",5
White Woman,distinct,"['cogproc', 'certain', 'differ']",8
White Woman,genres,[],11
White Woman,passing,"['verb', 'relativ', 'motion']",3
White Woman,aware,"['cogproc', 'insight']",24
White Woman,influences,"['cogproc', 'cause', 'drives', 'power']",1
White Woman,conscious,"['cogproc', 'insight']",11
White Woman,shaped,"['relativ', 'space']",3
White Woman,view,"['percept', 'see']",41
White Woman,writer,['work'],23
White Woman,swerve,"['verb', 'focuspresent', 'relativ', 'motion']",1
White Woman,lanes,[],1
White Woman,Lane,[],8
White Woman,genre,[],52
White Woman,stealthy,"['affect', 'negemo', 'drives', 'reward']",1
White Woman,invisible,[],4
White Woman,dabbling,[],1
White Woman,seems,"['verb', 'cogproc', 'insight', 'tentat', 'focuspresent']",63
White Woman,comedy,"['affect', 'posemo', 'leisure']",68
White Woman,satire,[],6
White Woman,slapstick,[],2
White Woman,beer,"['bio', 'ingest', 'leisure']",1
White Woman,horror,"['affect', 'negemo', 'anx']",134
White Woman,thriller,"['affect', 'posemo']",23
White Woman,ultimately,"['function', 'adverb']",19
White Woman,class,['work'],32
White Woman,struggle,"['affect', 'negemo', 'anx', 'drives', 'power']",15
White Woman,homogenous,[],1
White Woman,blend,[],5
White Woman,flavors,['percept'],1
White Woman,concoction,[],1
White Woman,completely,"['function', 'adverb', 'cogproc', 'certain']",67
White Woman,beat,"['drives', 'achiev', 'power']",7
White Woman,saying,"['verb', 'social', 'percept', 'hear']",71
White Woman,hair,[],31
White Woman,context,[],14
White Woman,Alfred,[],6
White Woman,Hitchcock,[],27
White Woman,influenced,"['cogproc', 'cause', 'drives', 'power']",4
White Woman,influencers,"['cogproc', 'cause', 'drives', 'power']",2
White Woman,tours,[],1
White Woman,brief,"['relativ', 'motion', 'time']",6
White Woman,pay,"['work', 'money']",16
White Woman,attention,"['cogproc', 'insight']",41
White Woman,ways,[],49
White Woman,constructed,[],6
White Woman,palatable,"['affect', 'percept']",2
White Woman,effect,"['cogproc', 'insight', 'cause']",12
White Woman,sophisticated,[],10
White Woman,slow,"['adj', 'relativ', 'motion', 'time']",33
White Woman,boil,['bio'],3
White Woman,escalates,[],1
White Woman,climax,[],4
White Woman,service,['work'],1
White Woman,layered,[],1
White Woman,gives,"['verb', 'social', 'focuspresent']",47
White Woman,complexity,"['cogproc', 'insight']",7
White Woman,keenly,"['affect', 'posemo']",1
White Woman,exploring,"['cogproc', 'insight', 'relativ', 'motion']",15
White Woman,facets,[],3
White Woman,spectrum,[],7
White Woman,define,"['verb', 'cogproc', 'insight', 'focuspresent']",7
White Woman,began,"['verb', 'focuspast', 'relativ', 'time']",7
White Woman,expecting,"['cogproc', 'discrep', 'focusfuture']",29
White Woman,shifted,[],2
White Woman,satirical,[],6
White Woman,Wi-Fi,[],1
White Woman,signal,[],1
White Woman,neighbors,"['social', 'friend', 'drives', 'affiliation', 'relativ', 'space', 'home']",8
White Woman,pressing,"['percept', 'feel']",2
White Woman,send,"['verb', 'social', 'focuspresent', 'relativ', 'motion']",15
White Woman,text,[],3
White Woman,bomb,[],3
White Woman,sin,"['affect', 'negemo', 'relig']",4
White Woman,change,"['cogproc', 'cause', 'relativ', 'motion']",48
White Woman,DIY,[],1
White Woman,changing,"['cogproc', 'cause', 'relativ', 'motion']",7
White Woman,walls,"['relativ', 'space']",9
White Woman,done,"['function', 'auxverb', 'verb', 'focuspast']",126
White Woman,googling,['verb'],2
White Woman,youtube,['leisure'],3
White Woman,changes,"['cogproc', 'cause', 'relativ', 'motion']",8
White Woman,formal,['social'],1
White Woman,education,"['drives', 'power', 'work']",3
White Woman,actual,[],26
White Woman,house,['home'],36
White Woman,takes,"['verb', 'drives', 'reward', 'focuspresent']",71
White Woman,watts,[],1
White Woman,vibes,[],2
White Woman,fruition,"['percept', 'bio', 'ingest']",2
White Woman,off-kilter,[],2
White Woman,eccentric,[],2
White Woman,brutality,"['affect', 'negemo', 'anger']",2
White Woman,secretly,['social'],2
White Woman,underground,[],8
White Woman,literally,[],45
White Woman,upper,"['adj', 'drives', 'power', 'relativ', 'space']",6
White Woman,eggs,"['bio', 'ingest']",17
White Woman,omelet,[],1
White Woman,society,['social'],20
White Woman,person's,['social'],12
White Woman,gain,"['drives', 'achiev', 'reward']",3
White Woman,loss,"['affect', 'negemo', 'sad', 'drives', 'achiev', 'risk']",6
White Woman,unfortunately,"['affect', 'negemo']",20
White Woman,remind,[],7
White Woman,Jordan,[],36
White Woman,peels,[],7
White Woman,United,[],6
White Woman,States,[],6
White Woman,earlier,"['adj', 'compare', 'focuspast', 'relativ', 'time']",17
White Woman,similarities,"['adj', 'compare']",8
White Woman,socio,[],2
White Woman,filtered,[],1
White Woman,genre-bending,[],1
White Woman,lens,[],3
White Woman,pastiche,[],3
White Woman,however,"['function', 'adverb', 'conj', 'cogproc', 'differ']",48
White Woman,focused,[],11
White Woman,cohesive,[],2
White Woman,morally,[],3
White Woman,skillfully,"['drives', 'achiev', 'work']",1
White Woman,skillful,"['drives', 'achiev', 'work']",1
White Woman,manipulate,"['cogproc', 'cause', 'drives', 'power']",6
White Woman,shift,[],9
White Woman,he'll,"['verb', 'social', 'male', 'focusfuture']",9
White Woman,recite,[],1
White Woman,philosophy,[],9
White Woman,career,['work'],24
White Woman,sketch,[],6
White Woman,auteur,[],5
White Woman,thin,"['adj', 'relativ', 'space']",6
White Woman,embodies,[],4
White Woman,Peele,[],32
White Woman,contained,"['relativ', 'space']",5
White Woman,awkward,"['affect', 'negemo', 'anx', 'social']",21
White Woman,constantly,"['function', 'adverb', 'relativ', 'time']",23
White Woman,Takashi,[],1
White Woman,Amie,[],1
White Woman,audition,[],4
White Woman,UM,[],1
White Woman,interested,"['affect', 'posemo']",42
White Woman,information,"['cogproc', 'insight']",32
White Woman,sentence,[],4
White Woman,cover,[],12
White Woman,less,"['adj', 'compare', 'quant']",38
White Woman,similar,"['adj', 'compare']",47
White Woman,builds,[],7
White Woman,contemplative,"['cogproc', 'insight']",1
White Woman,sweet,"['adj', 'affect', 'posemo', 'percept', 'bio', 'ingest']",29
White Woman,romantic,"['affect', 'posemo', 'drives', 'affiliation']",25
White Woman,zoo,[],2
White Woman,twists,"['verb', 'relativ', 'motion']",13
White Woman,twist,"['verb', 'relativ', 'motion']",29
White Woman,realistic,[],30
White Woman,crowning,"['drives', 'power']",1
White Woman,achievements,"['drives', 'achiev', 'reward', 'work']",1
White Woman,elevated,[],3
White Woman,iffy,[],2
White Woman,lines,[],30
White Woman,nitpicking,[],6
White Woman,reason,"['cogproc', 'insight', 'cause']",53
White Woman,weight,"['percept', 'feel', 'bio', 'ingest']",1
White Woman,nuanced,[],4
White Woman,dimensional,"['relativ', 'space']",1
White Woman,upper-class,[],2
White Woman,villains,"['affect', 'negemo', 'anger']",21
White Woman,necessarily,"['cogproc', 'certain']",22
White Woman,culprits,[],1
White Woman,Kim,[],2
White Woman,root,"['cogproc', 'cause']",7
White Woman,actress,['leisure'],25
White Woman,rich,"['adj', 'affect', 'posemo', 'drives', 'power', 'money']",21
White Woman,mother,"['social', 'family', 'female']",35
White Woman,hers,"['function', 'pronoun', 'ppron', 'shehe', 'social', 'female']",3
White Woman,requires,['work'],5
White Woman,embody,[],2
White Woman,gullibility,[],1
White Woman,natural,['adj'],11
White Woman,comedic,"['affect', 'posemo', 'leisure']",30
White Woman,ignorance,[],3
White Woman,endearing,[],5
White Woman,anybody,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'tentat']",16
White Woman,believes,"['verb', 'cogproc', 'insight', 'focuspresent']",4
White Woman,stakes,[],5
White Woman,higher,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",5
White Woman,main,[],69
White Woman,players,[],3
White Woman,sympathetic,"['social', 'friend', 'drives', 'affiliation']",4
